security,ARIMA_MSE_cumulative_return_test,ARIMA_MSE_cumulative_return_xval,ARIMA_MSE_price_test,ARIMA_MSE_price_xval,ARIMA_R2_cumulative_return_test,ARIMA_R2_cumulative_return_xval,ARIMA_R2_price_test,ARIMA_R2_price_xval,ARIMA_best_order_0,ARIMA_best_order_1,ARIMA_best_order_2,ARIMA_pred_cumulative_return_test,ARIMA_pred_cumulative_return_xval,cumulative_return_test,cumulative_return_xval
MLM,0.0007403142054655283,0.0007239329100604803,43.45965084094625,36.16923715708654,-9.949772126021335,0.18995599042950817,-10.25611341650077,0.18979561607129425,0,1,0,0.018859688861212254,0.016018511527777113,-0.021801924836582054,0.073154389261745
MMC,3.4934733988274756e-05,0.00025149777322484515,6.214443612810769,3.5633373385545486,-0.9199799413425007,-5.169810899159932,-61.522315128495826,-15.377037214795074,0,1,1,-0.007132648036003442,-0.0054968193698691215,-0.0031119467941037593,0.013550575240913743
MMM,0.0008853909786380287,0.0002241777652502369,97.597449181123,8.216535176280088,-28.623541389920334,-20.546872448743784,-82.60544963069158,-19.741125186789745,0,2,1,0.049458470941561083,0.029670099097531377,-0.004452790455578892,0.007174673110883045
MMP,5.583187047904206e-05,9.183057138691365e-05,0.4202684192538761,0.21741019869957837,-0.5207860218812186,-2.999305128490269,-1.1184578217103462,-0.6733300328029017,0,2,2,0.0,0.0,0.006665732372038269,-0.013991890166164866
MNST,0.004137006696437235,3.208197804362611e-05,11.592128993872313,0.2020723717030405,-4.861231549424278,0.3886714152450025,-7.135664350076123,-0.8706087664670772,0,1,3,-0.012145993665557686,-0.013321310630174499,0.065657711996439,-0.015208265708800184
MO,2.8551131132769992e-05,8.124548977654384e-05,2.257047688223628,0.4688600323119618,-1.427616460274145,-0.35971078455863137,-37.92026847410347,-0.4957310999879674,0,0,4,-0.0005441146731870461,-0.007106954478368066,0.0037026772471848712,-0.022090266464172337
MOMO,0.0007624314144858939,0.000448111597536708,13.484786356067474,5.548978638870019,-13.785539489386423,-0.12159808147146212,-177.27191848405585,-8.537782063465146,3,1,2,0.06001438522948721,0.03216086529093265,0.002872088847835075,0.036163548218029584
MON,4.126018516926745e-05,3.331116739319291e-05,2.594493846314717,0.09447813035232618,-28.039312231939977,-16.678807859701617,-133.9581174379538,-2.6666395565022185,1,1,0,0.006795639105817486,0.006740004217867801,-0.00369670735900951,-0.00034205574923806825
MOS,0.00019733139955282342,0.0009067923082980178,5.9484155519440245,0.574377425942966,-7.210263060865531,0.13619905998436044,-442.2357379601401,0.2786013847820715,0,1,0,-0.026381432127978055,-0.02141945090110231,0.0029624207770808653,-0.09404502200272247
MPC,0.00032866917986300656,0.0005792368119542898,3.482852540006586,1.3011538994115117,-0.0044659308827150745,-2.7099789937423973,-3.054086784479055,-2.329530328587731,0,0,2,-4.70238240002363e-06,-0.008626899386432463,0.024785244934221407,0.027783310569324593
MPLX,0.0002599698875907178,0.0010846974670370377,3.333699896827596,0.9172353253830581,0.16827144295642693,-3.9100880364364157,-7.9090802448864,-2.1883407367014307,0,1,0,0.010162716396235227,0.008555881305376989,0.018208092485549,-0.030286533041806507
MRK,0.00010938334568968958,6.12025691798745e-05,6.548526137525615,0.46602943071880704,-2.247717869501843,-7.399553667798255,-47.02272467824317,-15.478733134659194,0,1,1,-0.008512065778977673,-0.007053976969087827,0.012572669926565139,0.00642057795217621
MRO,0.0007404898768437562,0.0017966822190451607,0.4180273092630222,0.11786810188035747,-2.422929185680864,-2.987967879483364,-7.762550544955554,-0.07367011656913425,0,1,0,-0.0017637987558621893,-0.001467244667615164,-0.02491582491582489,-0.062139654067905115
MRVL,0.0004085257210427409,0.001311262841450127,0.14487263064526418,0.0946519806457277,-0.21770672985421347,-3.7877936098988902,-0.8913883890061662,-0.4403649250734243,2,0,2,0.006417067208760452,-0.008062110180112048,0.03970880211780292,-0.048418334409296326
MS,0.00010203589838726216,0.00025091789342350236,1.3080746081338197,2.684603535089003,-3.36749322290939,-3.7431944188495034,-28.616428957378485,-25.129099441056123,0,0,2,-2.904871790332386e-06,0.0029232077096925657,-0.01402946182152709,-0.0163477787793056
MSCC,0.00025737606951793267,0.0011703451803449828,0.34269261176954124,2.1950444954600163,-3.3660708113530458,-1.7632546742715989,-1.4411121142548788,-1.033009905879334,0,1,0,-0.010810333924422322,-0.008912267059977608,0.014959016699979788,-0.03525456386395087
MSCI,0.0010598772827427926,9.082272413944534e-05,2.219768162724347,3.4573313286342002,-5.9454489536087705,-0.3673808042793971,-0.41446028727225137,-4.262915627557509,0,1,1,0.005888753155530058,0.005095032275440836,-0.030864854319500812,0.02503775842245637
MSFT,0.00013759450123316784,2.3212803646350727e-05,1.7924709571248703,0.2371583934116814,-10.025187813310952,0.7208816315700628,-29.097634423929325,0.3818355996225391,1,1,0,0.015215088094720608,0.019284924260874803,-0.008975144499851262,0.020318095415727377
MSI,0.0003425443365627617,2.402759716129763e-05,0.891773079669125,0.9822482731053466,-2.039954591646218,-0.7848128241722077,-0.06091061210621751,-9.006670341400568,0,1,0,0.0028235331189341295,0.0023596068302886852,-0.011693897938153341,0.00620680414810626
MSM,0.0004125560970509953,5.316805766849541e-05,11.665200428714595,1.8765013152134091,-12.393980097717014,0.7371584812783647,-46.31119962790326,-0.09696843318615578,0,1,0,-0.03336874910776799,-0.026909359265169797,-0.009388666487217256,-0.02838191635908993
MT,0.0007042229877140501,0.0027631482726187405,0.6121219181827138,0.27006530656318833,-1.5600931726360594,-22.758503072964317,-37.83217761645915,-35.102306113163,0,1,3,0.0037735661303386347,0.04554613496616522,0.026420079260237594,-0.014962593516209433
MTB,0.00430370182526046,0.0022022028760742434,563.9158100889542,72.72068938879829,-637.5612120902514,-54.59807491772532,-3296.183085501474,-72.79583168287495,2,2,0,0.10912439164699417,0.07214865624571498,-0.00546145626877359,-0.005896107421444419
MTD,0.00047231220185258284,0.00031646618746761153,67.08257750861294,37.6689933909511,0.4280889419932108,-17.627914229424107,0.6918610495051716,-7.543480698889983,1,2,1,0.06707918090707099,0.043480081736678056,0.07656349947596475,0.014172367642225625
MTN,1.8817217668471073e-05,0.00013900953608909474,4.916496744433815,5.176436113880955,0.2816975569598348,-2.0293200567056044,-3.7429745948511037,-1.9532792084071549,0,1,0,0.008923439577155357,0.00750315358528586,0.012266252888259332,0.01755010727026085
MTU,0.0005033662456003239,0.00227747543019145,0.21208295956178455,0.09432222722928202,-21.812575990386293,-28.60551773706584,-227.90011054025123,-28.655896770778646,5,2,1,0.033269610105603586,0.05929893136530873,-0.00462962962962965,0.010886469673405896
MU,0.0016979596759936467,0.0017779709330866334,8.842270665185236,1.7940384707503085,-3.490612319784667,-4.167861806316742,-28.828123550872636,-6.1583382743202515,0,1,2,-0.02775398474337054,-0.025395231188284906,0.03678575000000017,0.028899592441645083
MXIM,0.000273454689554614,5.763165849482785e-05,1.224065756897139,0.22744127596969368,-3.0883357916979675,-0.01202591048138002,-8.081691407764215,-0.9618311882900992,2,0,1,0.0008651770482475118,-0.003539757314384051,0.018489686310752873,-0.0008864583529799575
MYL,0.014085613765102058,0.004330466840930377,169.19366804764988,13.717458668717413,-42.46824774575995,-35.941912206404474,-376.5097133088835,-85.17541379084567,0,2,0,0.24941844317120054,0.14556526359966604,0.06023127346682644,0.035820897466534385
NBL,0.001116404327813621,0.003391527086271475,11.565250846462002,3.6272033612410604,-4.0195030129222244,-2.4926181339687417,-56.46966026805546,-2.1720242765750215,1,0,0,7.579727269879655e-05,0.004276081712396573,0.04188833250958557,-0.0874237748039779
NCLH,0.00022434049616637219,0.0031495742280094074,24.798718855495906,12.657683416823389,0.13343018516202843,-3.2517089231721386,-30.781940160448272,-5.548835696319029,0,1,0,-0.006335804582357829,-0.005246595568661361,-0.035519142604038545,0.07791697032431588
NCR,0.0005377649933063168,0.0008846134067335172,1.665256670984124,0.8551142936327576,-2.192820480895636,-4.2333556306962326,-4.58091365714049,-1.9889754182969654,0,1,1,-0.020612068536818073,-0.017944673147268553,-0.01496794963174164,0.03305787635045898
NDAQ,0.00018060488876682916,0.0006959055320587699,15.078166264034326,3.437991137222909,-2.3371309450497835,-5.014404353521281,-59.590538308883154,-4.973093750291754,0,1,0,0.006153740421253717,0.0051598694050221106,-0.0089957383570487,-0.030767021561988184
NDSN,0.0002546476534952147,0.00031025415332213693,23.127833647121946,3.8738831792691983,-1.7940453946811936,-3.510065943423097,-14.81543737019361,-2.7119484743401814,0,1,0,0.0022639571172058393,0.0018909118506953426,0.025894047933907816,0.026711058321199355
NEE,3.190632414330588e-05,3.630640352951172e-05,0.4711272944443394,0.771423561280272,-1.3639097468216534,-2.6105578697380314,-0.962642521225046,-3.3421350511528036,4,1,0,0.009194773228242248,0.009000839951345707,0.009598065314951443,0.008275699793495406
NEM,7.287597291453864e-05,0.00012186103821461488,1.7894420015288766,0.7705054917129286,0.30834328247434184,-0.032377094792363614,-14.892566807155244,-5.034225063850826,0,1,0,0.0069636189705102325,0.005843709100987748,0.02416644307636706,0.0036484950942077266
NEU,0.0007531707269943955,0.0001047188120347605,585.7550457054349,21.665569279929667,-29.76065481822591,-0.5587975556631104,-110.58831037759354,-0.5056694876954015,0,2,1,0.04063851163163701,0.025065945900678788,-0.013735875666482156,0.007108766047011494
NFLX,0.0004376249008503497,0.0005077265600456649,313.7288625207252,144.49553247987635,-4.09203287679575,-1.6661312468165916,-149.7926971438813,-31.772157989906646,0,1,2,-0.010266332974156467,-0.012842172670698981,0.01896006861520827,0.028193959563775906
NFX,0.0006775169489201096,0.0006717571303183472,0.4495338047814806,0.3231342126970702,-1.3103872156861334,-1.1178808226251702,-0.21432958014736658,0.20865241285777525,0,1,1,-0.010270300398027565,-0.008443586442239082,-0.024767718118990034,-0.05183949130882126
NGG,0.00014829476952291743,4.205852955318818e-05,0.21464865943809247,0.374430570383718,-0.7218518958468993,-1.5309942337029168,0.4153381051998063,-4.339693772333037,0,1,0,0.009171454667593393,0.007713624047010148,0.02144280867754933,0.004772136772970281
NI,8.717476374798425e-05,4.788092022049641e-05,0.05825776779579461,0.014620919832772748,-0.7914025074819699,-2.0331676864299473,-1.0766911818185005,-0.5743673336696709,2,1,0,0.007792975590834805,0.006874443029750932,0.005414369012911147,-0.0006184291898577721
NKE,8.901914627972703e-05,2.955004517679382e-05,1.8035490577517004,0.05283067189395624,-2.544203850414265,-1.4591215492129646,-23.14861616486213,-0.42989735808556406,4,0,1,0.011126568164680162,-0.007490473917550533,-0.005318118564425323,-0.006853038650080467
NLSN,6.683766804583943e-05,0.00026469286512343233,1.2316477863394337,1.7061553109029086,-0.2959229868929867,-0.5536662714664426,-13.784561364854659,-5.265395424852766,0,0,1,3.670358971197274e-06,-0.003077957957140165,0.011694476528849806,0.006503301650825577
NLY,0.0007776312172245101,0.00021257583056169118,0.8223443306895003,0.04489440779736337,-7.172911746386255,-2.057161521554535,-64.01270120004169,-3.676500812225342,0,1,3,0.02268559040925555,0.02519430716544746,-0.019947961838681638,-0.005106382978723456
NMR,5.854413944836289e-05,0.0006795903295525535,0.00832240077022821,0.02593905745554897,-0.6847826086956443,-0.1878473508706915,-5.3322614556084345,-0.15327413659350997,0,2,2,0.0,0.0,-0.001626016260162677,-0.019138755980861122
NNN,0.004453213769404109,0.000619079354094808,28.64407556925062,2.709528220085319,-3.6161808898224947,-3.497013386628633,-15.95325924478783,-9.360898462169416,2,1,1,0.006016323950853941,0.003400704109182362,-0.1005973524777708,-0.02443503442847217
NOC,0.0007426134222335783,0.0009941103987341391,554.6138898683838,101.80094472811636,-19.213644473552097,-23.84925371686218,-249.4576004052985,-40.33062506594533,0,2,1,0.06129429904708994,0.0397683643269966,0.008187076049592124,-0.011284419230153109
NOK,0.0016130978215432366,0.002953147704473211,0.639794350036855,0.1458663602373468,-4.676822967879233,-1.774015514210967,-64.12239956752377,-3.6470698836676876,0,0,2,-1.3453642328187243e-05,-0.0038810718603455863,0.04081632653061229,0.07550644567219167
NOV,8.804432930179949e-05,0.0006440692445205465,0.5050410395366194,3.3912950810006346,-0.0029194378219383754,-0.16472069085186192,-4.017846781595909,-3.779733099357623,0,2,2,0.0,-0.012646216785072939,-0.0017720613770804139,-0.05946401451702954
NOW,0.0005781190527860335,0.0011663677760737916,29.842641357524297,13.188437195634016,-2.278417830146801,-1.4893035151208283,-18.107889636809944,-2.456507640820916,0,1,0,0.01256197633388667,0.01060148939699479,0.02815854820785746,0.05230497677980894
NRZ,0.00043306067310559516,0.00046576695831664354,0.4061328085734529,0.09837967961493425,-1.120013353907514,-3.2033920595042193,-6.111896540668444,-2.245380065053492,0,0,3,-4.4130888031679305e-06,-0.002313182754833276,-0.032894679000877725,0.02478839027881552
NSC,0.0004755819997701023,0.0018879639893398068,6.7818778758175755,20.82560401377621,-33.71942120229317,-65.06539693111307,-35.03858314335289,-52.9925309252245,4,0,0,0.009168261390654076,-0.044749460591006485,-0.004095179627123802,0.012502133803363291
NTAP,7.682533534155549e-05,4.8325449364284e-05,0.5996904756406244,0.09988949361630424,-2.7757517182296167,-1.11777005962725,-17.383913002119463,-1.7400241855265315,0,1,0,-0.008599763607300082,-0.007105365160786525,0.0004995004870254061,0.004003002151538482
NTES,0.0020304211396323366,0.004566388263048946,1555.363038448763,291.35501005139616,-4.577056240216379,-15.71682243846881,-58.31748862286824,-12.805076161474187,0,2,1,0.10275908789904276,0.0549813889391928,0.03126286528417599,-0.044502789611905014
NTRS,0.004981472583165057,0.003229775947597153,292.37565470704874,30.686409339952622,-654.5268327709722,-43.74150966703243,-4726.8597002267015,-50.81072387651384,3,2,0,0.12287243183265484,0.09341056412207616,0.001108513480861495,-0.010598354811253041
NUAN,0.00213561423682302,0.0004415130268169446,2.561092664384706,0.8441422750438875,-0.7870799134052335,-15.046256332941294,-5.726203727598542,-94.32370815221468,0,0,1,-2.1258374331090124e-05,-0.025227486004534616,0.07058829131652655,0.002787012107747122
NUE,0.0007936060554840897,7.374839951274842e-05,7.895124574847715,0.10701209509724509,-0.971212607408036,-1.435614024738907,-4.3968582244418535,0.04833554680017271,0,1,0,0.0072820623473015544,0.006112899752104273,-0.045620438713013245,0.01247131625322151
NVDA,0.003931057110821063,0.001597742397052012,136.63200237657497,12.727288893006664,0.5076950976616987,-14.707197063547884,-0.574436367688872,-10.405194932638443,0,2,1,0.12053328958989029,0.06733220416084751,0.21342925659472423,-0.012029740539044154
NVO,0.00085773199000508,0.0006392977130448012,8.732054493880725,1.8702760024632628,-3.765000600601602,-0.7185199624726586,-27.717338523240052,-2.656601508825886,0,1,1,0.021650566658258708,0.018475296125432195,-0.022870998679853982,0.049892068506360854
NVR,0.002128686911058313,0.0006937543666759146,36059.33659351599,2488.2248053373387,-21.093843475748074,-8.463631519307302,-81.47613708175841,-6.835299637493351,0,2,1,-0.04572002119145546,-0.02276415263788889,0.028048746520741297,0.017613609717779033
NVS,9.828734695086271e-05,0.00030962680468703556,16.75634610428242,6.415208278729078,-1.7213886192558987,-4.792640934638276,-76.06564455410205,-19.648241282991023,0,0,3,-0.00046112487418670245,-0.009383968289602418,0.01456379763184934,0.022298059346748778
NWL,0.0048312893416263564,0.003996161296011925,23.724394478849394,8.936906748005185,0.16761877981332285,-5.070976939260352,-0.9761206213497426,-4.767149583289328,0,2,1,0.09692695551485131,0.057526693553879626,0.1754617194371153,-0.0525556265457543
NXPI,5.7884911897480504e-05,0.00015488590195701906,8.243939480002885,2.1707336406021174,-4.164023426991656,-26.862103672079055,-64.71558519302944,-34.27723340080971,5,0,1,0.010312554062414492,-0.01358824513415724,0.010114377444802036,0.0052276685222665265
NYCB,0.00015640236165313939,0.0009098217260464026,0.24802082510663795,0.2286407924400923,-1.9851711845193054,-4.602499060102974,-27.054063781683418,-6.654190290252959,0,0,3,-0.00011592945883220906,-0.0016860908154148202,0.0038491147036181506,-0.037117916326236844
O,0.0014985228570402458,0.00019262825967240828,1.802750860320122,4.579180171996746,-3.7408254183511938,-3.000727520719291,-0.7053749831419256,-25.758975638570615,2,2,2,0.0,-0.02546774274229935,-0.058620143226002286,-0.00967499207815492
OA,0.0001168908701215736,5.418161430634191e-06,1.630846829571512,1.1612253246381037,-2.8740236345679024,0.08286035109954915,-4.443023691071132,-19.03912502718246,1,0,0,-5.681483956954114e-05,-0.004567829793406419,-0.0022077470705920144,-0.0017164579794380908
OAK,0.0002262328552983461,5.77456170150424e-05,4.989805484500309,0.5372800388767384,-18.384607854627554,-1.3960837033140217,-206.98018766324458,-9.613058781019415,0,1,0,0.012936325435191298,0.010921555875742506,-0.009704367432923133,-0.006444670481109971
OC,0.0009207034678669461,0.0008240675937030989,2.015775834546234,2.604607045079856,-1.960329874858782,-4.4176798222376545,-0.8136386261683588,-3.4231603383713143,0,1,1,0.004952395341781157,0.004141095462614652,0.035630663024935894,-0.0409836541146954
